"it" "im" "dep" "meth" "out"
"867" 6 1 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"868" 6 1 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"869" 6 1 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"870" 6 1 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"871" 6 1 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"872" 6 1 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"873" 6 1 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"874" 6 1 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"875" 6 1 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"876" 6 1 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"877" 6 1 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"878" 6 2 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"879" 6 2 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"880" 6 2 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"881" 6 2 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"882" 6 2 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"883" 6 2 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"884" 6 2 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"885" 6 2 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"886" 6 2 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"887" 6 2 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"888" 6 2 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"889" 6 2 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"890" 6 2 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"891" 6 3 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"892" 6 3 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"893" 6 3 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"894" 6 3 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"895" 6 3 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"896" 6 3 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"897" 6 3 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"898" 6 3 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"899" 6 3 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"900" 6 3 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"901" 6 3 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"902" 6 3 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"903" 6 3 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"904" 6 4 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"905" 6 4 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"906" 6 4 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"907" 6 4 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"908" 6 4 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"909" 6 4 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"910" 6 4 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"911" 6 4 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"912" 6 4 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"913" 6 4 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"914" 6 4 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"915" 6 4 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"916" 6 4 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"917" 6 5 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"918" 6 5 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"919" 6 5 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"920" 6 5 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"921" 6 5 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"922" 6 5 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"923" 6 5 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"924" 6 5 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"925" 6 5 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"926" 6 5 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"927" 6 5 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"928" 6 5 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"929" 6 5 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"930" 6 6 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"931" 6 6 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"932" 6 6 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"933" 6 6 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"934" 6 6 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"935" 6 6 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"936" 6 6 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"937" 6 6 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"938" 6 6 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"939" 6 6 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"940" 6 6 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"941" 6 6 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"942" 6 6 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"943" 6 7 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"944" 6 7 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"945" 6 7 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"946" 6 7 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"947" 6 7 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"948" 6 7 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"949" 6 7 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"950" 6 7 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"951" 6 7 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"952" 6 7 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"953" 6 7 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"954" 6 7 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"955" 6 7 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"956" 6 8 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"957" 6 8 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"958" 6 8 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"959" 6 8 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"960" 6 8 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"961" 6 8 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"962" 6 8 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"963" 6 8 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"964" 6 8 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"965" 6 8 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"966" 6 8 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"967" 6 8 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"968" 6 9 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"969" 6 9 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"970" 6 9 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"971" 6 9 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"972" 6 9 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"973" 6 9 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"974" 6 9 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"975" 6 9 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"976" 6 9 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"977" 6 9 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"978" 6 9 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"979" 6 9 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"980" 6 9 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"981" 6 10 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"982" 6 10 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"983" 6 10 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"984" 6 10 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"985" 6 10 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"986" 6 10 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"987" 6 10 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"988" 6 10 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"989" 6 10 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"990" 6 10 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"991" 6 10 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"992" 6 10 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"993" 6 10 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"994" 6 11 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"995" 6 11 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"996" 6 11 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"997" 6 11 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"998" 6 11 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"999" 6 11 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1000" 6 11 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1001" 6 11 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1002" 6 11 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1003" 6 11 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1004" 6 11 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1005" 6 11 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1006" 6 11 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1007" 6 12 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1008" 6 12 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1009" 6 12 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1010" 6 12 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1011" 6 12 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1012" 6 12 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1013" 6 12 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1014" 6 12 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1015" 6 12 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1016" 6 12 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1017" 6 12 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1018" 6 12 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1019" 6 12 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1020" 6 13 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1021" 6 13 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1022" 6 13 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1023" 6 13 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1024" 6 13 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1025" 6 13 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1026" 6 13 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1027" 6 13 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1028" 6 13 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1029" 6 13 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1030" 6 13 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1031" 6 13 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1032" 6 13 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1033" 6 14 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1034" 6 14 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1035" 6 14 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1036" 6 14 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1037" 6 14 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1038" 6 14 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1039" 6 14 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1040" 6 14 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1041" 6 14 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1042" 6 14 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1043" 6 14 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1044" 6 14 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1045" 6 14 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1046" 6 15 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1047" 6 15 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1048" 6 15 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1049" 6 15 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1050" 6 15 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1051" 6 15 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1052" 6 15 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1053" 6 15 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1054" 6 15 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1055" 6 15 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1056" 6 15 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1057" 6 15 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1058" 6 15 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1059" 7 1 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1060" 7 1 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1061" 7 1 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1062" 7 1 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1063" 7 1 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1064" 7 1 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1065" 7 1 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1066" 7 1 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1067" 7 1 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1068" 7 1 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1069" 7 1 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1070" 7 1 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1071" 7 1 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1072" 7 2 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1073" 7 2 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1074" 7 2 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1075" 7 2 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1076" 7 2 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1077" 7 2 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1078" 7 2 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1079" 7 2 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1080" 7 2 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1081" 7 2 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1082" 7 2 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1083" 7 2 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1084" 7 2 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1085" 7 3 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1086" 7 3 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1087" 7 3 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1088" 7 3 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1089" 7 3 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1090" 7 3 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1091" 7 3 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1092" 7 3 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1093" 7 3 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1094" 7 3 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1095" 7 3 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1096" 7 3 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1097" 7 3 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1098" 7 4 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1099" 7 4 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1100" 7 4 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1101" 7 4 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1102" 7 4 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1103" 7 4 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1104" 7 4 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1105" 7 4 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1106" 7 4 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1107" 7 4 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1108" 7 4 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1109" 7 4 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1110" 7 4 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1111" 7 5 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1112" 7 5 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1113" 7 5 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1114" 7 5 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1115" 7 5 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1116" 7 5 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1117" 7 5 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1118" 7 5 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1119" 7 5 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1120" 7 5 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1121" 7 5 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1122" 7 5 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1123" 7 5 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1124" 7 6 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1125" 7 6 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1126" 7 6 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1127" 7 6 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1128" 7 6 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1129" 7 6 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1130" 7 6 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1131" 7 6 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1132" 7 6 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1133" 7 6 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1134" 7 6 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1135" 7 6 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1136" 7 6 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1137" 7 7 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1138" 7 7 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1139" 7 7 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1140" 7 7 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1141" 7 7 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1142" 7 7 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1143" 7 7 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1144" 7 7 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1145" 7 7 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1146" 7 7 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1147" 7 7 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1148" 7 7 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1149" 7 7 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1150" 7 8 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1151" 7 8 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1152" 7 8 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1153" 7 8 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1154" 7 8 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1155" 7 8 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1156" 7 8 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1157" 7 8 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1158" 7 8 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1159" 7 8 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1160" 7 8 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1161" 7 8 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1162" 7 8 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1163" 7 9 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1164" 7 9 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1165" 7 9 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1166" 7 9 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1167" 7 9 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1168" 7 9 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1169" 7 9 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1170" 7 9 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1171" 7 9 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1172" 7 9 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1173" 7 9 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1174" 7 9 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1175" 7 9 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1176" 7 10 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1177" 7 10 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1178" 7 10 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1179" 7 10 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1180" 7 10 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1181" 7 10 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1182" 7 10 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1183" 7 10 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1184" 7 10 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1185" 7 10 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1186" 7 10 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1187" 7 10 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1188" 7 10 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1189" 7 11 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1190" 7 11 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
